Delivery_Date,Delivery_ID,Delivery_Partner,Package_Type,Vehicle_Type,Delivery_Mode,Region,Weather_Condition,Distance_KM,Package_Weight_KG,Delivery_Time,Expected_Time,Delayed,Delivery_Status,Delivery_Rating,Delivery_Cost
12-10-2025,2300530,dhl,pharmacy,scooter,standard,south,clear,26.1,45.3,08:30:00 PM, 08:28:00 PM,no,delivered,4,266.25
12-10-2025,2300620,dhl,cosmetics,scooter,standard,north,clear,19.2,16,08:45:00 PM, 08:30:00 PM,no,delivered,4,143.85
12-10-2025,2300710,fedex,groceries,scooter,two day,north,stormy,248.6,3.5,09:00:00 PM, 08:28:00 PM,no,delivered,4,1253.59
12-10-2025,2300800,delhivery,fragile items,ev bike,two day,north,clear,27.9,30.4,10:25:00 AM,10:22:00 AM,no,delivered,4,230.55
17-10-2025,2300890,xpressbees,furniture,bike,express,central,stormy,223.5,36.7,10:30:00 AM,12:00:00 PM,yes,delayed,2,1277.48
18-10-2025,2300980,blue dart,fragile items,scooter,standard,north,cold,187.6,45.3,10:30:00 AM,10:27:00 AM,no,delivered,5,1073.81
09-10-2025,2301070,xpressbees,clothing,bike,same day,west,stormy,252.5,1.9,10:35:00 AM,12:00:00 PM,yes,failed,1,1368.32
10-10-2025,2301160,shadowfax,documents,van,two day,north,hot,136.5,14.9,10:40:00 AM,10:34:00 AM,no,delivered,3,727.08
11-10-2025,2301250,blue dart,electronics,scooter,standard,central,foggy,173.8,40,11:45:00 AM, 11:08:00 AM,no,delivered,3,989.09
12-10-2025,2301340,fedex,cosmetics,ev bike,standard,south,rainy,42.2,40,11:50:00 AM,11:41:00 AM,no,delivered,5,331.09
13-10-2025,2301430,delhivery,cosmetics,ev bike,express,central,foggy,265.5,29,12:00:00 PM,11:52:00 AM,yes,delayed,2,1464.44
14-10-2025,2301520,xpressbees,documents,ev van,same day,east,stormy,108.8,3.3,12:15:00 PM,12:07:00 PM,yes,delayed,3,653.93
15-10-2025,2301610,ekart,groceries,van,express,east,cold,68.8,29.4,12:30:00 PM,12:13:00 PM,yes,delayed,3,482.26
16-10-2025,2301700,dhl,pharmacy,truck,express,east,foggy,9.9,41.3,12:45:00 PM,12:21:00 PM,yes,delayed,3,223.37
17-10-2025,2301790,blue dart,cosmetics,ev van,express,west,clear,136.5,1.2,01:00:00 PM,12:47:00 PM,yes,delayed,3,736.19
18-10-2025,2301880,dhl,documents,ev bike,two day,south,stormy,3.6,10.8,01:15:00 PM,12:45:00 PM,no,delivered,4,95.67
19-10-2025,2301970,dhl,furniture,ev van,express,east,foggy,185.7,42.5,01:00:00 PM,12:55:00 PM,yes,delayed,2,1105.91
20-10-2025,2302060,ekart,clothing,ev van,standard,south,cold,221.8,11.9,03:10:00 PM,03:10:00 PM,no,delivered,4,1144.61
21-10-2025,2302150,ecom express,fragile items,bike,same day,west,foggy,34.5,3.1,03:25:00 PM,03:16:00 PM,no,delivered,4,281.77
22-10-2025,2302240,ekart,fragile items,scooter,express,central,stormy,140.3,36,03:35:00 PM,03:10:00 PM,yes,delayed,2,859.53
23-10-2025,2302330,blue dart,cosmetics,ev bike,express,east,hot,138.6,38.8,03:50:00 PM,03:40:00 PM,yes,delayed,2,859.34
24-10-2025,2302420,fedex,fragile items,bike,two day,west,stormy,41.8,20.1,04:00:00 PM, 03:30:00 PM,no,delivered,5,269.3
25-10-2025,2302510,ekart,cosmetics,bike,standard,west,foggy,153.4,36.1,04:10:00 PM, 04:05:00 PM,no,delivered,5,875.36
26-10-2025,2302600,fedex,fragile items,bike,standard,east,foggy,197.9,28.7,04:30:00 PM, 04:19:00 PM,no,delivered,3,1075.48
27-10-2025,2302690,xpressbees,groceries,bike,standard,south,clear,211.3,12.5,05:05:00 PM, 04:55:00 PM,no,delivered,4,1093.91
28-10-2025,2302780,delhivery,clothing,truck,two day,central,rainy,39.4,20.9,05:20:00 PM, 05:10:00 PM,no,delivered,3,259.76
29-10-2025,2302870,fedex,automobile parts,scooter,two day,west,clear,218.8,30.6,05:20:00 PM, 05:18:00 PM,no,delivered,5,1185.8
30-10-2025,2302960,delhivery,electronics,ev van,two day,north,rainy,199.2,42.5,05:25:00 PM, 05:16:00 PM,no,delivered,3,1123.53
31-10-2025,2303050,delhivery,groceries,bike,standard,east,clear,46.2,12.1,05:30:00 PM, 05:25:00 PM,no,delivered,5,267.39
01-10-2025,2303140,delhivery,cosmetics,van,standard,east,hot,60.2,6.7,06:00:00 PM, 05:40:00 PM,no,delivered,3,321.04
02-10-2025,2303230,blue dart,fragile items,truck,express,south,stormy,97.5,43.5,06:15:00 PM, 06:10:00 PM,yes,delayed,2,667.85
10-10-2025,2303320,dhl,cosmetics,van,express,west,hot,220.6,47.6,06:30:00 PM,11:00:00 PM,yes,failed,1,1295.89
11-10-2025,2303410,ecom express,furniture,ev bike,express,west,stormy,99.1,2.8,06:45:00 PM, 06:10:00 PM,yes,delayed,3,553.9
12-10-2025,2303500,ecom express,automobile parts,ev van,same day,east,rainy,227.2,48.1,07:00:00 PM, 06:28:00 PM,no,delivered,4,1380.36
12-10-2025,2303590,delhivery,documents,truck,same day,south,rainy,201.3,37.2,07:15:00 PM,11:00:00 PM,yes,failed,2,1217.95
12-10-2025,2303680,ecom express,clothing,truck,same day,south,clear,219.5,46.2,07:30:00 PM, 07:15:00 PM,no,delivered,4,1336.01
12-10-2025,2303770,shadowfax,pharmacy,truck,express,west,rainy,23.2,1.4,07:45:00 PM, 07:30:00 PM,yes,delayed,2,170.32
12-10-2025,2303860,fedex,documents,ev van,standard,central,stormy,133.4,47.1,08:00:00 PM, 07:40:00 PM,no,delivered,5,808.36
17-10-2025,2303950,amazon logistics,furniture,ev bike,express,west,cold,52.1,9.2,08:15:00 PM, 08:10:00 PM,no,delivered,5,338.16
18-10-2025,2304040,fedex,furniture,bike,standard,north,foggy,24.4,4.1,08:30:00 PM, 08:28:00 PM,no,delivered,4,134.42
12-10-2025,2304130,ekart,documents,ev bike,two day,west,stormy,88.9,43.1,08:45:00 PM, 08:30:00 PM,no,delivered,4,573.74
13-10-2025,2304220,fedex,automobile parts,bike,two day,east,rainy,192.8,39.8,09:00:00 PM, 08:28:00 PM,no,delivered,3,1083.49
14-10-2025,2304310,xpressbees,groceries,ev van,two day,west,cold,217.7,22.5,10:25:00 AM,10:22:00 AM,no,delivered,4,1155.94
15-10-2025,2304400,xpressbees,cosmetics,scooter,two day,south,clear,271.9,42.4,10:30:00 AM, 10:25:00 AM,no,delivered,4,1486.76
16-10-2025,2304490,blue dart,clothing,ev bike,standard,east,rainy,216.2,44.2,10:30:00 AM,10:27:00 AM,no,delivered,3,1213.63
17-10-2025,2304580,ecom express,automobile parts,ev bike,express,east,cold,26.3,0.7,10:35:00 AM,12:00:00 PM,yes,delayed,2,183.48
18-10-2025,2304670,ekart,automobile parts,van,same day,west,foggy,212.4,3.3,10:40:00 AM,12:00:00 PM,yes,failed,1,1171.78
19-10-2025,2304760,amazon logistics,electronics,ev van,standard,central,hot,26.3,29.4,11:45:00 AM, 11:08:00 AM,no,delivered,4,219.58
20-10-2025,2304850,ekart,pharmacy,truck,two day,central,rainy,249.1,2.3,11:50:00 AM,11:41:00 AM,no,delivered,4,1252.4
21-10-2025,2304940,delhivery,pharmacy,van,two day,north,hot,12.2,32.1,12:00:00 PM,11:52:00 AM,no,delivered,4,157.15
22-10-2025,2305030,ecom express,clothing,van,two day,north,clear,165.5,17.3,12:15:00 PM,12:07:00 PM,no,delivered,3,879.52
23-10-2025,2305120,shadowfax,cosmetics,scooter,express,central,foggy,246.1,25.3,12:30:00 PM,12:13:00 PM,yes,delayed,2,1356.28
24-10-2025,2305210,blue dart,cosmetics,bike,express,west,foggy,109.7,45.9,12:45:00 PM,12:21:00 PM,yes,delayed,2,736.11
25-10-2025,2305300,delhivery,fragile items,ev van,same day,south,cold,125.5,37.2,01:00:00 PM,12:47:00 PM,no,delivered,5,839.19
26-10-2025,2305390,blue dart,pharmacy,ev bike,two day,north,clear,197.8,18.1,01:15:00 PM,12:45:00 PM,no,delivered,4,1043.36
27-10-2025,2305480,blue dart,cosmetics,ev bike,express,north,cold,97.3,45.1,01:00:00 PM,12:55:00 PM,no,delivered,3,671.8
28-10-2025,2305570,ecom express,cosmetics,ev van,express,east,cold,284,24.2,03:10:00 PM,03:10:00 PM,yes,delayed,2,1542.66
29-10-2025,2305660,blue dart,cosmetics,truck,express,south,rainy,60.2,19.2,03:25:00 PM,11:00:00 PM,yes,failed,2,408.48
30-10-2025,2305750,blue dart,pharmacy,ev van,same day,north,foggy,12.2,47,03:35:00 PM,03:10:00 PM,no,delivered,5,302.06
31-10-2025,2305840,amazon logistics,cosmetics,ev van,standard,central,hot,282.1,1.2,03:50:00 PM,03:40:00 PM,no,delivered,5,1414.22
12-10-2025,2305930,amazon logistics,electronics,scooter,same day,west,clear,139,27.6,04:00:00 PM, 03:30:00 PM,no,delivered,3,877.74
12-10-2025,2306020,blue dart,pharmacy,van,standard,east,rainy,243,46.8,04:10:00 PM, 04:05:00 PM,no,delivered,4,1355.49
12-10-2025,2306110,shadowfax,clothing,bike,same day,north,foggy,201.9,46.8,04:30:00 PM, 04:19:00 PM,no,delivered,5,1249.78
12-10-2025,2306200,fedex,groceries,ev bike,same day,north,hot,235,8,05:05:00 PM, 04:55:00 PM,no,delivered,3,1298.88
12-10-2025,2306290,shadowfax,cosmetics,bike,two day,west,cold,106.6,41,05:20:00 PM, 05:10:00 PM,no,delivered,3,655.97
12-10-2025,2306380,ekart,clothing,ev bike,express,south,stormy,284,18.8,05:20:00 PM, 05:18:00 PM,yes,delayed,2,1526.43
12-10-2025,2306470,xpressbees,cosmetics,ev bike,standard,east,cold,80.3,38.6,05:25:00 PM, 05:16:00 PM,no,delivered,4,517.18
08-10-2025,2306560,amazon logistics,documents,van,standard,central,cold,187.5,0.7,05:30:00 PM, 05:25:00 PM,no,delivered,5,938.82
09-10-2025,2306650,xpressbees,cosmetics,truck,standard,south,clear,159.2,1.4,06:00:00 PM, 05:40:00 PM,no,delivered,3,800.32
10-10-2025,2306740,ecom express,cosmetics,ev van,standard,central,stormy,20.3,10.6,06:15:00 PM, 06:10:00 PM,no,delivered,5,133.24
11-10-2025,2306830,delhivery,electronics,ev bike,same day,central,cold,244.4,28.9,06:30:00 PM, 06:28:00 PM,no,delivered,3,1408.67
12-10-2025,2306920,shadowfax,documents,van,same day,east,rainy,28.3,47.1,06:45:00 PM, 06:10:00 PM,no,delivered,4,382.65
13-10-2025,2307010,ecom express,fragile items,ev van,express,south,rainy,231.2,40.7,07:00:00 PM, 06:28:00 PM,yes,delayed,2,1328.16
14-10-2025,2307100,fedex,groceries,bike,express,central,rainy,135.3,9,07:15:00 PM, 07:10:00 PM,yes,delayed,3,753.56
15-10-2025,2307190,ecom express,groceries,scooter,same day,south,hot,206.8,9.4,07:30:00 PM, 07:15:00 PM,no,delivered,5,1162.32
16-10-2025,2307280,dhl,electronics,scooter,standard,central,foggy,117,44.4,07:45:00 PM, 07:30:00 PM,no,delivered,4,718.2
17-10-2025,2307370,ecom express,cosmetics,van,two day,east,hot,199.8,37.1,08:00:00 PM, 07:40:00 PM,no,delivered,5,1110.42
18-10-2025,2307460,ecom express,electronics,ev bike,standard,central,foggy,191.9,29,08:15:00 PM, 08:10:00 PM,no,delivered,4,1046.5
19-10-2025,2307550,shadowfax,documents,ev bike,same day,south,cold,120.4,2.6,08:30:00 PM, 08:28:00 PM,no,delivered,5,709.86
20-10-2025,2307640,xpressbees,furniture,bike,same day,west,rainy,256.2,7.5,08:45:00 PM,11:00:00 PM,yes,failed,1,1403.62
21-10-2025,2307730,fedex,cosmetics,scooter,two day,west,foggy,283.6,28.6,09:00:00 PM, 08:28:00 PM,no,delivered,5,1503.83
22-10-2025,2307820,ekart,furniture,ev bike,same day,south,cold,284.2,42.3,10:25:00 AM,12:00:00 PM,yes,delayed,3,1632.72
23-10-2025,2307910,fedex,automobile parts,truck,standard,north,hot,242.4,32.5,10:30:00 AM, 10:25:00 AM,no,delivered,4,1309.38
24-10-2025,2308000,ecom express,furniture,scooter,standard,south,foggy,53.6,24.8,10:30:00 AM,10:27:00 AM,no,delivered,3,342.49
25-10-2025,2308090,delhivery,documents,van,standard,west,hot,289.5,45.9,10:35:00 AM, 10:29:00 AM,no,delivered,5,1585.29
26-10-2025,2308180,blue dart,clothing,truck,standard,west,foggy,173.3,2.7,10:40:00 AM,10:34:00 AM,no,delivered,4,874.57
27-10-2025,2308270,fedex,fragile items,truck,two day,east,rainy,65.3,7.3,11:45:00 AM, 11:08:00 AM,no,delivered,5,348.34
28-10-2025,2308360,dhl,furniture,ev bike,standard,central,rainy,178.7,11.8,11:50:00 AM,11:41:00 AM,no,delivered,4,928.87
29-10-2025,2308450,shadowfax,pharmacy,ev van,express,west,hot,181.8,0.7,12:00:00 PM,11:52:00 AM,yes,delayed,3,960.98
12-10-2025,2308540,dhl,groceries,ev bike,express,north,hot,129.8,22.4,12:15:00 PM,12:07:00 PM,no,delivered,5,766.05
12-10-2025,2308630,shadowfax,documents,bike,same day,south,cold,34,19.7,12:30:00 PM,12:13:00 PM,no,delivered,5,329.01
12-10-2025,2308720,delhivery,pharmacy,van,standard,east,foggy,199.9,7.1,12:45:00 PM,12:21:00 PM,no,delivered,5,1020.83
12-10-2025,2308810,ekart,documents,van,standard,north,stormy,51.5,3.1,01:00:00 PM,12:47:00 PM,no,delivered,3,266.68
12-10-2025,2308900,xpressbees,automobile parts,truck,two day,south,clear,79.1,4.2,01:15:00 PM,12:45:00 PM,no,delivered,4,408.19
12-10-2025,2308990,fedex,cosmetics,ev van,same day,west,hot,237.1,22.8,01:00:00 PM,12:55:00 PM,no,delivered,4,1353.84
12-10-2025,2309080,xpressbees,fragile items,van,same day,central,rainy,200.1,36.1,03:10:00 PM,03:10:00 PM,yes,delayed,3,1208.68
06-10-2025,2309170,shadowfax,documents,van,standard,north,stormy,46,7.3,03:25:00 PM,03:16:00 PM,no,delivered,3,251.9
07-10-2025,2309260,ekart,electronics,ev van,same day,east,cold,170.2,37.1,03:35:00 PM,03:10:00 PM,no,delivered,4,1062.3
08-10-2025,2309350,dhl,electronics,ev bike,two day,east,hot,79.6,8.6,03:50:00 PM,03:40:00 PM,no,delivered,4,423.8
09-10-2025,2309440,ecom express,fragile items,van,two day,central,hot,216.8,28.9,04:00:00 PM, 03:30:00 PM,no,delivered,5,1170.61
10-10-2025,2309530,ecom express,fragile items,ev van,standard,central,stormy,105.6,16.1,04:10:00 PM, 04:05:00 PM,no,delivered,3,576.36
11-10-2025,2309620,delhivery,cosmetics,scooter,same day,central,cold,60.5,5.9,04:30:00 PM, 04:19:00 PM,no,delivered,4,420.29
12-10-2025,2309710,xpressbees,pharmacy,scooter,standard,central,hot,102.5,37.4,05:05:00 PM, 04:55:00 PM,no,delivered,5,624.61
12-10-2025,2309800,fedex,clothing,bike,express,west,stormy,263.7,24.9,05:20:00 PM, 05:10:00 PM,yes,delayed,3,1443.2
12-10-2025,2309890,delhivery,cosmetics,bike,express,south,clear,15.3,24.2,05:20:00 PM, 05:18:00 PM,no,delivered,5,199.1
12-10-2025,2309980,shadowfax,furniture,ev van,standard,south,stormy,219.7,23.6,05:25:00 PM, 05:16:00 PM,no,delivered,5,1169.42
12-10-2025,2310070,delhivery,pharmacy,bike,standard,central,clear,280.1,12.2,05:30:00 PM, 05:25:00 PM,no,delivered,4,1436.95
17-10-2025,2310160,ekart,electronics,ev bike,two day,west,foggy,77.8,18.9,06:00:00 PM, 05:40:00 PM,no,delivered,5,445.73
18-10-2025,2310250,xpressbees,furniture,bike,two day,west,foggy,49.6,29.5,06:15:00 PM, 06:10:00 PM,no,delivered,4,336.59
19-10-2025,2310340,amazon logistics,cosmetics,scooter,same day,south,foggy,281.5,0.8,06:30:00 PM, 06:28:00 PM,yes,delayed,3,1509.84
20-10-2025,2310430,dhl,cosmetics,van,express,central,hot,122.7,49.5,06:45:00 PM, 06:10:00 PM,no,delivered,5,812.39
21-10-2025,2310520,amazon logistics,clothing,scooter,two day,north,hot,62.7,4.6,07:00:00 PM, 06:28:00 PM,no,delivered,5,327.21
22-10-2025,2310610,amazon logistics,electronics,bike,express,central,clear,95.3,47,07:15:00 PM, 07:10:00 PM,yes,delayed,3,667.38
23-10-2025,2310700,fedex,fragile items,ev van,express,south,foggy,155.7,49,07:30:00 PM, 07:15:00 PM,no,delivered,5,975.56
12-10-2025,2310790,blue dart,documents,van,standard,north,clear,125.8,48.6,07:45:00 PM, 07:30:00 PM,no,delivered,5,774.8
12-10-2025,2310880,shadowfax,furniture,van,standard,central,hot,159.5,45.4,08:00:00 PM, 07:40:00 PM,no,delivered,5,933.76
12-10-2025,2310970,delhivery,pharmacy,ev bike,express,central,rainy,116.9,31.5,08:15:00 PM,11:00:00 PM,yes,failed,1,728.88
12-10-2025,2311060,ecom express,furniture,ev van,express,central,foggy,159.6,14.4,08:30:00 PM,11:00:00 PM,yes,failed,1,891.29
12-10-2025,2311150,dhl,automobile parts,scooter,standard,north,cold,271,18.6,08:45:00 PM, 08:30:00 PM,no,delivered,5,1410.8
12-10-2025,2311240,xpressbees,fragile items,van,same day,east,hot,246,42.5,09:00:00 PM, 08:28:00 PM,no,delivered,5,1457.59
12-10-2025,2311330,xpressbees,groceries,van,same day,south,cold,179.1,10.3,10:25:00 AM,10:22:00 AM,no,delivered,3,1026.34
31-10-2025,2311420,fedex,clothing,scooter,standard,south,foggy,127,5.4,10:30:00 AM, 10:25:00 AM,no,delivered,4,651.11
01-10-2025,2311510,ecom express,automobile parts,bike,two day,south,rainy,254.6,6.9,10:30:00 AM,10:27:00 AM,no,delivered,5,1293.82
02-10-2025,2311600,amazon logistics,cosmetics,ev van,express,north,foggy,106.9,45.9,10:35:00 AM,12:00:00 PM,yes,delayed,2,722.23
03-10-2025,2311690,amazon logistics,cosmetics,ev bike,express,east,hot,264.2,23.5,10:40:00 AM,12:00:00 PM,yes,failed,1,1441.62
04-10-2025,2311780,delhivery,furniture,ev bike,standard,north,cold,57.3,46.7,11:45:00 AM, 11:08:00 AM,no,delivered,3,426.48
05-10-2025,2311870,fedex,furniture,scooter,two day,south,hot,81.7,29.7,11:50:00 AM,11:41:00 AM,no,delivered,5,497.6
06-10-2025,2311960,ecom express,clothing,truck,two day,west,cold,180.5,21.6,12:00:00 PM,11:52:00 AM,no,delivered,5,967.21
07-10-2025,2312050,amazon logistics,groceries,bike,two day,north,clear,209.9,13.6,12:15:00 PM,12:07:00 PM,no,delivered,3,1090.27
08-10-2025,2312140,fedex,furniture,bike,standard,west,cold,276.1,17.1,12:30:00 PM,12:13:00 PM,no,delivered,5,1431.8
09-10-2025,2312230,delhivery,clothing,ev van,two day,central,foggy,127.9,16.7,12:45:00 PM,12:21:00 PM,no,delivered,4,689.51
10-10-2025,2312320,ekart,pharmacy,scooter,standard,central,clear,124,14.2,01:00:00 PM,12:47:00 PM,no,delivered,4,662.51
11-10-2025,2312410,shadowfax,pharmacy,ev bike,same day,west,clear,21.2,7.8,01:15:00 PM,12:45:00 PM,no,delivered,3,229.49
12-10-2025,2312500,shadowfax,fragile items,scooter,same day,central,foggy,203.9,8.3,01:00:00 PM,12:55:00 PM,no,delivered,4,1144.31
13-10-2025,2312590,ecom express,electronics,truck,two day,east,foggy,235.7,27.2,03:10:00 PM,03:10:00 PM,no,delivered,4,1260.16
14-10-2025,2312680,delhivery,documents,truck,same day,central,clear,4,35,03:25:00 PM,03:16:00 PM,no,delivered,3,224.88
15-10-2025,2312770,dhl,groceries,ev bike,express,west,rainy,192.7,1.2,03:35:00 PM,03:10:00 PM,yes,delayed,3,1017.22
16-10-2025,2312860,ekart,fragile items,ev van,same day,central,foggy,90.4,18,03:50:00 PM,03:40:00 PM,no,delivered,3,605.88
17-10-2025,2312950,ecom express,documents,van,same day,central,clear,225,14.5,04:00:00 PM, 03:30:00 PM,yes,delayed,2,1268.62
18-10-2025,2313040,blue dart,automobile parts,ev van,standard,west,rainy,22.3,29.4,04:10:00 PM, 04:05:00 PM,no,delivered,4,199.7
19-10-2025,2313130,blue dart,automobile parts,scooter,same day,south,cold,148,34.4,04:30:00 PM, 04:19:00 PM,no,delivered,5,943.29
20-10-2025,2313220,ekart,electronics,ev van,same day,north,cold,261.7,36.3,05:05:00 PM, 04:55:00 PM,yes,delayed,2,1517.46
21-10-2025,2313310,delhivery,groceries,van,standard,south,stormy,294.4,27.8,05:20:00 PM, 05:10:00 PM,no,delivered,5,1555.49
22-10-2025,2313400,shadowfax,documents,ev van,same day,south,foggy,216.4,15.9,05:20:00 PM, 05:18:00 PM,yes,delayed,2,1229.82
23-10-2025,2313490,fedex,furniture,ev bike,express,central,clear,26.3,47,05:25:00 PM, 05:16:00 PM,yes,delayed,2,322.47
24-10-2025,2313580,shadowfax,automobile parts,truck,same day,north,cold,163.2,14.9,05:30:00 PM, 05:25:00 PM,no,delivered,5,960.55
25-10-2025,2313670,ecom express,groceries,ev van,express,east,rainy,158.8,21.9,06:00:00 PM, 05:40:00 PM,yes,delayed,2,909.61
26-10-2025,2313760,dhl,pharmacy,ev bike,same day,central,rainy,147.1,32.8,06:15:00 PM, 06:10:00 PM,yes,delayed,2,933.87
27-10-2025,2313850,ekart,clothing,truck,standard,south,clear,141.5,32.1,06:30:00 PM, 06:28:00 PM,no,delivered,4,803.65
28-10-2025,2313940,dhl,pharmacy,scooter,standard,east,cold,7.3,26.4,06:45:00 PM, 06:10:00 PM,no,delivered,5,115.64
29-10-2025,2314030,amazon logistics,groceries,van,express,north,rainy,206.3,12.5,07:00:00 PM, 06:28:00 PM,yes,delayed,2,1118.85
30-10-2025,2314120,fedex,automobile parts,bike,same day,east,foggy,180.5,47.2,07:15:00 PM, 07:10:00 PM,no,delivered,4,1144.22
31-10-2025,2314210,blue dart,fragile items,ev bike,two day,central,clear,164.8,17.8,07:30:00 PM, 07:15:00 PM,no,delivered,5,877.28
01-10-2025,2314300,xpressbees,clothing,truck,standard,west,rainy,214.6,35.1,07:45:00 PM, 07:30:00 PM,no,delivered,5,1178.36
02-10-2025,2314390,xpressbees,pharmacy,ev bike,same day,east,rainy,166.1,20.5,08:00:00 PM, 07:40:00 PM,no,delivered,5,992.03
03-10-2025,2314480,ekart,groceries,truck,two day,central,cold,128.6,9.2,08:15:00 PM, 08:10:00 PM,no,delivered,5,670.66
04-10-2025,2314570,shadowfax,groceries,scooter,same day,central,foggy,101,10.2,08:30:00 PM, 08:28:00 PM,no,delivered,5,635.66
05-10-2025,2314660,shadowfax,furniture,ev van,standard,south,rainy,119.3,14,08:45:00 PM, 08:30:00 PM,no,delivered,4,638.59
06-10-2025,2314750,blue dart,fragile items,van,same day,west,hot,156,6,09:00:00 PM, 08:28:00 PM,no,delivered,3,897.88
07-10-2025,2314840,delhivery,documents,ev bike,express,west,rainy,112.9,32.3,10:25:00 AM,12:00:00 PM,yes,delayed,3,711.34
08-10-2025,2314930,xpressbees,electronics,bike,standard,east,hot,132.7,44.6,10:30:00 AM, 10:25:00 AM,no,delivered,5,797.36
09-10-2025,2315020,shadowfax,clothing,truck,express,north,cold,191.9,31.2,10:30:00 AM,10:27:00 AM,no,delivered,4,1103.01
10-10-2025,2315110,xpressbees,fragile items,van,standard,central,clear,166.7,38.8,10:35:00 AM, 10:29:00 AM,no,delivered,3,949.93
11-10-2025,2315200,dhl,documents,ev van,standard,north,foggy,131.4,21.4,10:40:00 AM,10:34:00 AM,no,delivered,5,721.17
12-10-2025,2315290,fedex,electronics,ev bike,standard,south,rainy,261.5,14.3,11:45:00 AM, 11:08:00 AM,no,delivered,5,1350.37
13-10-2025,2315380,ecom express,groceries,ev van,standard,south,cold,103.5,10.2,11:50:00 AM,11:41:00 AM,no,delivered,5,547.95
14-10-2025,2315470,ekart,fragile items,scooter,two day,west,clear,81.2,31.4,12:00:00 PM,11:52:00 AM,no,delivered,5,500.32
15-10-2025,2315560,shadowfax,fragile items,truck,standard,north,foggy,102.7,1.1,12:15:00 PM,12:07:00 PM,no,delivered,3,516.8
16-10-2025,2315650,blue dart,automobile parts,truck,two day,east,foggy,187.8,6.3,12:30:00 PM,12:13:00 PM,no,delivered,5,957.78
17-10-2025,2315740,delhivery,cosmetics,scooter,standard,central,foggy,3.6,39.2,12:45:00 PM,12:21:00 PM,no,delivered,5,135.13
